Department,Subject,Course,Section,Instructor,A,B,C,D,F,P,NP,IX,RD,EW,W,Total
Business,BUS,BUS 1,1301,VEAS S,37,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,42
Business,BUS,BUS 1,1302,VEAS S,36,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,42
Business,BUS,BUS 1,1303,SEDKY S M,12,8,6,0.0,5,1,0.0,0.0,0.0,0.0,2,34
Business,BUS,BUS 1,1304,SEDKY S M,20,4,4,1,1,0.0,1,0.0,0.0,0.0,6,37
Business,BUS,BUS 1,1305,VEAS S,18,7,2,3,5,0.0,0.0,0.0,0.0,0.0,5,40
Business,BUS,BUS 1,1306,EVERETT K M,29,4,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,39
Business,BUS,BUS 1,1307,RODRIGUEZ K P,20,4,1,2,3,0.0,0.0,0.0,0.0,0.0,5,35
Business,BUS,BUS 1,1308,ALEXANDER J S,13,5,4,1,4,0.0,0.0,0.0,0.0,0.0,6,33
Business,BUS,BUS 1,1309,EVERETT K M,19,6,3,3,9,0.0,0.0,0.0,0.0,0.0,3,43
Business,BUS,BUS 1,1310,VEAS S,32,2,1,3,1,0.0,0.0,0.0,0.0,0.0,6,45
Business,BUS,BUS 1,1311,VEAS S,25,3,2,0.0,3,0.0,2,0.0,0.0,0.0,8,43
Business,BUS,BUS 1,1312,SHISHIDO K M,18,8,2,3,3,0.0,0.0,0.0,0.0,0.0,2,36
Business,BUS,BUS 1,1313,SHISHIDO K M,11,3,5,2,5,0.0,0.0,0.0,0.0,1,4,31
Business,BUS,BUS 1,3363,MACIAS J F,10,6,8,1,14,0.0,2,0.0,0.0,0.0,2,43
Business,BUS,BUS 1,3492,MACIAS J F,18,4,2,2,7,0.0,0.0,0.0,0.0,0.0,3,36
Business,BUS,BUS 1,4031,KELLY MARCELLA A,14,12,4,1,6,0.0,0.0,0.0,0.0,0.0,4,41
Business,BUS,BUS 1,4032,OLIVERI J S,20,7,3,3,7,0.0,1,0.0,0.0,0.0,1,42
Business,BUS,BUS 5,1314,RADOS-CLOKE A,8,6,4,4,0.0,1,0.0,0.0,0.0,0.0,3,26
Business,BUS,BUS 5,1315,RADOS-CLOKE A,13,7,12,0.0,2,0.0,0.0,0.0,0.0,0.0,6,40
Business,BUS,BUS 5,1316,KHALIL N,10,6,10,2,4,0.0,2,0.0,0.0,0.0,4,38
Business,BUS,BUS 5,1317,RADOS-CLOKE A,13,7,9,4,1,0.0,0.0,0.0,0.0,0.0,9,43
Business,BUS,BUS 5,1318,KHALIL N,11,9,7,3,2,0.0,0.0,0.0,0.0,0.0,8,40
Business,BUS,BUS 5,1319,KLUGMAN E B,4,11,15,1,4,0.0,0.0,0.0,0.0,0.0,4,39
Business,BUS,BUS 5,1320,KLUGMAN E B,8,11,9,3,2,1,0.0,0.0,0.0,0.0,3,37
Business,BUS,BUS 5,1321,KLUGMAN E B,4,14,12,0.0,1,0.0,2,0.0,0.0,1,7,41
Business,BUS,BUS 5,1322,ROBERTS C E,8,5,3,2,7,0.0,0.0,0.0,0.0,0.0,3,28
Business,BUS,BUS 5,1323,ROBERTS C E,8,11,2,1,5,0.0,0.0,0.0,0.0,0.0,2,29
Business,BUS,BUS 5,1324,NASSER D M,18,5,4,0.0,3,0.0,0.0,0.0,0.0,0.0,7,37
Business,BUS,BUS 5,1325,NASSER D M,20,4,6,3,3,0.0,1,0.0,0.0,0.0,2,39
Business,BUS,BUS 6,1326,ROBERTS C E,5,4,1,1,4,0.0,1,0.0,0.0,0.0,0.0,16
Business,BUS,BUS 7,1327,ROCKWELL C,10,2,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,16
Business,BUS,BUS 7B,1328,CHARLES V H,9,0.0,2,2,23,1,0.0,0.0,0.0,0.0,1,38
Business,BUS,BUS 8,1329,KHALIL N,8,12,3,1,4,0.0,0.0,0.0,0.0,0.0,3,31
Business,BUS,BUS 9,1330,KHALIL N,6,9,3,1,1,0.0,1,0.0,0.0,0.0,7,28
Business,BUS,BUS 11,1331,MARGOLIS D L,13,4,1,3,4,0.0,0.0,0.0,0.0,0.0,2,27
Business,BUS,BUS 15,1332,COMBS G E,7,2,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,12
Business,BUS,BUS 16,1333,COMBS G E,4,8,8,0.0,5,0.0,3,0.0,0.0,0.0,0.0,28
Business,BUS,BUS 20,1334,KELLY MARCELLA A,27,2,2,3,5,0.0,1,0.0,0.0,0.0,4,44
Business,BUS,BUS 20,1336,SEDKY S M,22,6,8,0.0,2,1,0.0,0.0,0.0,0.0,3,42
Business,BUS,BUS 20,1337,SEDKY S M,16,6,5,1,8,0.0,0.0,0.0,0.0,0.0,2,38
Business,BUS,BUS 20,1338,NALEPA L L,11,6,4,0.0,10,0.0,0.0,0.0,0.0,0.0,4,35
Business,BUS,BUS 20,3560,MIKOLAJCZAK M,10,1,2,0.0,16,1,0.0,0.0,0.0,0.0,10,40
Business,BUS,BUS 20,4035,OLIVERI J S,19,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,27
Business,BUS,BUS 21,1339,IVAS L,20,5,1,0.0,1,0.0,0.0,0.0,0.0,0.0,4,31
Business,BUS,BUS 22,4036,ADELMAN A,15,4,2,0.0,4,0.0,0.0,0.0,0.0,0.0,6,31
Business,BUS,BUS 23,1340,PACCIORETTI T S,7,11,7,1,11,0.0,0.0,0.0,0.0,0.0,3,40
Business,BUS,BUS 23,4037,PACCIORETTI T S,11,8,3,2,10,0.0,0.0,0.0,0.0,0.0,4,38
Business,BUS,BUS 26,1341,COPLEN J S,21,7,1,1,1,0.0,0.0,0.0,0.0,1,7,39
Business,BUS,BUS 27,1342,COPLEN J S,19,3,3,0.0,3,1,0.0,0.0,0.0,0.0,7,36
Business,BUS,BUS 28,1343,COPLEN J S,29,7,2,0.0,2,0.0,0.0,0.0,0.0,0.0,3,43
Business,BUS,BUS 28,4038,WILLIAMS AY,20,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,25
Business,BUS,BUS 31,1344,PAIK R,4,10,4,2,3,1,0.0,0.0,0.0,0.0,2,26
Business,BUS,BUS 32,1345,WELTON M,17,6,2,1,3,0.0,1,0.0,0.0,0.0,1,31
Business,BUS,BUS 32,1346,WELTON M,11,12,2,1,3,0.0,0.0,0.0,0.0,0.0,2,31
Business,BUS,BUS 32,1347,PAIK R,6,2,2,2,5,0.0,1,0.0,0.0,0.0,7,25
Business,BUS,BUS 32,1348,PAIK R,7,5,2,2,5,0.0,0.0,0.0,0.0,0.0,3,24
Business,BUS,BUS 32,1349,ALEXANDER J S,15,0.0,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,22
Business,BUS,BUS 32,1350,SOUCY S H,11,6,3,2,4,0.0,0.0,0.0,0.0,0.0,1,27
Business,BUS,BUS 32,1351,SOUCY S H,4,6,2,0.0,4,0.0,0.0,0.0,0.0,0.0,3,19
Business,BUS,BUS 34A,1352,ROTHAUPT B L,34,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
Business,BUS,BUS 34A,1353,ROTHAUPT B L,32,1,2,1,1,0.0,0.0,0.0,0.0,0.0,3,40
Business,BUS,BUS 34A,1354,ROTHAUPT B L,25,2,2,1,2,0.0,0.0,0.0,0.0,0.0,7,39
Business,BUS,BUS 34B,1355,ROTHAUPT B L,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
Business,BUS,BUS 34B,1356,ROTHAUPT B L,14,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
Business,BUS,BUS 34C,1357,SONG M,6,7,2,0.0,2,0.0,0.0,0.0,0.0,0.0,5,22
Business,BUS,BUS 35,1358,ROTHAUPT B L,21,3,2,0.0,3,1,0.0,0.0,0.0,0.0,6,36
Business,BUS,BUS 36A,1359,RODRIGUEZ K P,28,0.0,0.0,0.0,5,0.0,1,0.0,0.0,0.0,2,36
Business,BUS,BUS 37,4041,CONLEY T,6,2,1,5,0.0,0.0,0.0,4,0.0,0.0,7,25
Business,BUS,BUS 45,1360,ARAKELIAN A,7,0.0,6,1,7,0.0,0.0,0.0,0.0,0.0,2,23
Business,BUS,BUS 45,1361,HAIG J S,11,3,4,3,1,0.0,0.0,0.0,0.0,0.0,2,24
Business,BUS,BUS 45,1362,HAIG J S,9,5,3,1,3,1,0.0,0.0,0.0,0.0,2,24
Business,BUS,BUS 45,1364,RESNICK W J,14,2,0.0,2,1,0.0,0.0,0.0,0.0,0.0,3,22
Business,BUS,BUS 45,1365,RESNICK W J,13,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,24
Business,BUS,BUS 45,1366,RESNICK W J,17,3,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,22
Business,BUS,BUS 46,1368,SHISHIDO K M,12,1,1,0.0,3,0.0,1,0.0,0.0,0.0,7,25
Business,BUS,BUS 46,4042,SENKO E A,10,5,0.0,0.0,1,2,0.0,1,0.0,0.0,3,22
Business,BUS,BUS 47,1369,RESNICK W J,10,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,12
Business,BUS,BUS 47,1370,RESNICK W J,13,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,4,20
Business,BUS,BUS 47,1371,RESNICK W J,12,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,18
Business,BUS,BUS 50,1372,ALEXANDER J S,5,1,1,2,2,0.0,0.0,0.0,0.0,0.0,2,13
Business,BUS,BUS 51,1373,SOUCY S H,13,3,3,0.0,2,0.0,0.0,0.0,0.0,0.0,3,24
Business,BUS,BUS 53,1374,RODRIGUEZ K P,12,2,4,1,4,1,0.0,1,0.0,0.0,2,27
Business,BUS,BUS 55,1375,EVERETT K M,6,0.0,1,1,12,0.0,0.0,0.0,0.0,0.0,4,24
Business,BUS,BUS 56,4255,ADELMAN A,5,3,1,1,1,1,0.0,0.0,0.0,0.0,6,18
Business,BUS,BUS 57,4033,TIERNEY J E,6,2,2,0.0,7,0.0,1,0.0,0.0,0.0,6,24
Business,BUS,BUS 62,1376,ROCKWELL C,15,3,2,2,2,0.0,0.0,0.0,0.0,0.0,2,26
Business,BUS,BUS 63,1377,PACCIORETTI T S,21,2,0.0,1,10,0.0,1,0.0,0.0,0.0,3,38
Business,BUS,BUS 63,1378,PACCIORETTI T S,12,3,3,4,9,1,2,0.0,0.0,0.0,4,38
Business,BUS,BUS 63,4043,PACCIORETTI T S,11,5,3,5,14,0.0,0.0,0.0,0.0,0.0,4,42
Business,BUS,BUS 65,1379,ROCKWELL C,18,15,1,0.0,1,0.0,0.0,0.0,0.0,0.0,4,39
Business,BUS,BUS 76,1380,HUNTER R T,32,6,2,0.0,1,0.0,0.0,0.0,0.0,0.0,1,42
Business,BUS,BUS 79,1381,HUNTER R T,18,1,1,0.0,9,1,1,0.0,0.0,0.0,6,37
Business,BUS,BUS 80,1382,RODRIGUEZ K P,12,2,2,1,3,1,1,0.0,0.0,0.0,2,24
Business,BUS,BUS 81,1383,ROGERS T A,3,1,1,0.0,16,2,0.0,0.0,0.0,0.0,5,28
Business,BUS,BUS 82,1384,EVERETT K M,10,3,1,2,0.0,0.0,1,0.0,0.0,0.0,1,18
Business,BUS,BUS 84,1385,RODRIGUEZ K P,7,2,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,13
Business,BUS,BUS 85,1386,EVERETT K M,6,4,1,0.0,7,1,0.0,0.0,0.0,0.0,15,34
Business,BUS,BUS 86,4034,CAMILO J D,3,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,2,8
Business,BUS,BUS 87,1387,RODRIGUEZ K P,11,1,1,1,2,0.0,0.0,0.0,0.0,0.0,2,18
Business,COUNS,COUNS 47,1721,RESNICK W J,8,2,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,14
Business,COUNS,COUNS 47,1722,RESNICK W J,6,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,8
Business,COUNS,COUNS 47,1723,RESNICK W J,3,2,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,11
Communication and Media Studies,BUS,BUS 29,4039,ADELMAN A,8,9,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,20
Communication and Media Studies,BUS,BUS 33,4040,ADELMAN A,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6
Communication and Media Studies,COM ST,COM ST 9,1487,SMITH H A,2,5,2,1,2,0.0,1,0.0,0.0,0.0,12,25
Communication and Media Studies,COM ST,COM ST 9,1488,GRASS N L,7,4,1,1,1,0.0,1,0.0,0.0,0.0,12,27
Communication and Media Studies,COM ST,COM ST 9,1489,SMITH H A,1,3,3,2,4,0.0,0.0,0.0,0.0,0.0,12,25
Communication and Media Studies,COM ST,COM ST 9,1490,GRASS N L,12,2,5,1,2,0.0,0.0,0.0,0.0,0.0,7,29
Communication and Media Studies,COM ST,COM ST 9,3547,GRASS N L,5,4,2,1,4,1,1,0.0,0.0,0.0,5,23
Communication and Media Studies,COM ST,COM ST 9,4052,FOX N M,4,7,4,4,0.0,0.0,0.0,0.0,0.0,0.0,8,27
Communication and Media Studies,COM ST,COM ST 11,1491,MARTIN B S,16,4,1,1,3,0.0,0.0,0.0,0.0,0.0,5,30
Communication and Media Studies,COM ST,COM ST 11,1492,BEELER M,8,1,4,4,5,0.0,0.0,0.0,0.0,0.0,5,27
Communication and Media Studies,COM ST,COM ST 11,1493,WHIDDEN A R,13,10,1,0.0,3,0.0,0.0,0.0,0.0,1,1,29
Communication and Media Studies,COM ST,COM ST 11,1494,OGATA D K,26,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,35
Communication and Media Studies,COM ST,COM ST 11,1495,MARTIN B S,6,6,9,0.0,2,0.0,0.0,1,0.0,0.0,5,29
Communication and Media Studies,COM ST,COM ST 11,1496,BEELER M,10,4,1,2,6,0.0,0.0,0.0,0.0,0.0,3,26
Communication and Media Studies,COM ST,COM ST 11,1497,HUBBLE B,13,3,1,0.0,8,0.0,0.0,0.0,0.0,0.0,6,31
Communication and Media Studies,COM ST,COM ST 11,1498,BROWN N A,12,8,1,0.0,1,0.0,0.0,0.0,0.0,0.0,5,27
Communication and Media Studies,COM ST,COM ST 11,1499,FARSCHMAN K V,16,3,3,0.0,5,0.0,0.0,0.0,0.0,0.0,6,33
Communication and Media Studies,COM ST,COM ST 11,1500,SHAFFER J M,11,1,3,0.0,1,0.0,0.0,0.0,0.0,0.0,11,27
Communication and Media Studies,COM ST,COM ST 11,1501,JUNIUS J A,10,9,1,1,3,0.0,0.0,0.0,0.0,0.0,3,27
Communication and Media Studies,COM ST,COM ST 11,1502,SUNG M,7,7,8,1,4,0.0,0.0,0.0,0.0,0.0,5,32
Communication and Media Studies,COM ST,COM ST 11,1503,OGATA D K,24,7,0.0,0.0,2,1,1,1,0.0,0.0,8,44
Communication and Media Studies,COM ST,COM ST 11,1504,JUNIUS J A,4,3,6,1,9,0.0,1,0.0,0.0,0.0,2,26
Communication and Media Studies,COM ST,COM ST 11,1505,PRESTON B L,18,5,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,3,27
Communication and Media Studies,COM ST,COM ST 11,1506,BERMUDEZ JR N A,31,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
Communication and Media Studies,COM ST,COM ST 11,1507,TREMEAU CHEKRO,11,7,6,2,1,0.0,0.0,0.0,0.0,0.0,5,32
Communication and Media Studies,COM ST,COM ST 11,1508,FOX N M,7,8,5,0.0,1,0.0,1,0.0,0.0,0.0,5,27
Communication and Media Studies,COM ST,COM ST 11,1509,FOX N M,4,6,5,2,4,0.0,0.0,0.0,0.0,0.0,3,24
Communication and Media Studies,COM ST,COM ST 11,1510,FOX N M,9,5,4,1,3,1,1,0.0,0.0,0.0,5,29
Communication and Media Studies,COM ST,COM ST 11,1511,HOWARD B,11,8,2,1,3,0.0,0.0,0.0,0.0,0.0,5,30
Communication and Media Studies,COM ST,COM ST 11,1512,HOWARD B,5,6,3,2,6,0.0,0.0,0.0,0.0,0.0,9,31
Communication and Media Studies,COM ST,COM ST 11,1514,TREMEAU CHEKRO,9,8,5,1,3,0.0,0.0,0.0,0.0,0.0,4,30
Communication and Media Studies,COM ST,COM ST 11,1515,HOWARD D B,11,3,3,0.0,11,0.0,0.0,0.0,0.0,0.0,2,30
Communication and Media Studies,COM ST,COM ST 11,1516,HOWARD D B,10,6,2,0.0,7,0.0,0.0,0.0,0.0,0.0,3,28
Communication and Media Studies,COM ST,COM ST 11,1517,SMITH H A,3,4,5,3,1,0.0,0.0,0.0,0.0,0.0,4,20
Communication and Media Studies,COM ST,COM ST 11,1518,FARSCHMAN K V,20,5,3,0.0,3,0.0,0.0,0.0,0.0,0.0,5,36
Communication and Media Studies,COM ST,COM ST 11,1519,SADEGHI-TABRIZI F,0.0,0.0,2,2,9,1,0.0,0.0,0.0,0.0,9,23
Communication and Media Studies,COM ST,COM ST 11,1520,SHAFFER J M,16,3,1,0.0,2,0.0,0.0,0.0,0.0,0.0,6,28
Communication and Media Studies,COM ST,COM ST 11,1523,JUNIUS J A,11,6,3,1,7,0.0,0.0,1,0.0,0.0,0.0,29
Communication and Media Studies,COM ST,COM ST 11,1524,FOX N M,7,6,4,1,4,0.0,0.0,0.0,0.0,0.0,5,27
Communication and Media Studies,COM ST,COM ST 11,1525,SMITH H A,4,3,1,4,3,0.0,1,0.0,0.0,0.0,9,25
Communication and Media Studies,COM ST,COM ST 11,1526,WHIDDEN A R,7,11,2,0.0,4,0.0,0.0,0.0,0.0,0.0,8,32
Communication and Media Studies,COM ST,COM ST 11,1527,SUNG M,4,6,6,1,3,0.0,0.0,0.0,0.0,0.0,6,26
Communication and Media Studies,COM ST,COM ST 11,1528,PRESTON B L,23,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
Communication and Media Studies,COM ST,COM ST 11,1529,BERMUDEZ JR N A,20,2,0.0,0.0,9,0.0,1,0.0,0.0,0.0,3,35
Communication and Media Studies,COM ST,COM ST 11,1530,FARSCHMAN K V,19,6,1,1,0.0,0.0,0.0,0.0,0.0,0.0,8,35
Communication and Media Studies,COM ST,COM ST 11,3277,BROWN N A,10,3,4,2,3,0.0,0.0,0.0,0.0,0.0,7,29
Communication and Media Studies,COM ST,COM ST 11,3494,JUNIUS J A,5,3,1,1,15,0.0,0.0,0.0,0.0,0.0,4,29
Communication and Media Studies,COM ST,COM ST 11,3533,HOWARD B,3,7,1,1,8,0.0,0.0,0.0,0.0,0.0,4,24
Communication and Media Studies,COM ST,COM ST 11,3535,MELAMED N,4,5,3,1,9,0.0,1,0.0,0.0,0.0,4,27
Communication and Media Studies,COM ST,COM ST 11,3558,SCHOFIELD J E,9,0.0,2,1,5,0.0,0.0,0.0,0.0,0.0,7,24
Communication and Media Studies,COM ST,COM ST 11,3577,KAIMIKAUA-GREEN,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,24
Communication and Media Studies,COM ST,COM ST 11,4053,HOWARD D B,12,6,2,0.0,4,0.0,1,0.0,0.0,0.0,2,27
Communication and Media Studies,COM ST,COM ST 16,1532,PICARELLI R R,4,11,5,7,4,0.0,1,0.0,0.0,0.0,1,33
Communication and Media Studies,COM ST,COM ST 16,1533,PICARELLI R R,6,6,5,3,6,0.0,0.0,0.0,0.0,0.0,1,27
Communication and Media Studies,COM ST,COM ST 16,1534,KAIMIKAUA-GREEN,6,7,1,3,1,0.0,0.0,0.0,0.0,0.0,3,21
Communication and Media Studies,COM ST,COM ST 16,1535,TREMEAU CHEKRO,19,7,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,31
Communication and Media Studies,COM ST,COM ST 16,1536,TREMEAU CHEKRO,13,12,1,2,1,0.0,0.0,0.0,0.0,0.0,1,30
Communication and Media Studies,COM ST,COM ST 20,1537,ANDRADE L M,8,4,4,0.0,1,1,0.0,0.0,0.0,0.0,7,25
Communication and Media Studies,COM ST,COM ST 21,1539,MENJIVAR M I,13,7,3,1,3,1,0.0,0.0,0.0,0.0,6,34
Communication and Media Studies,COM ST,COM ST 21,1540,BROWN N A,18,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25
Communication and Media Studies,COM ST,COM ST 21,1541,BROWN N A,8,11,7,1,4,0.0,0.0,0.0,0.0,0.0,1,32
Communication and Media Studies,COM ST,COM ST 21,1542,ANDRADE L M,11,7,7,1,3,1,0.0,0.0,0.0,0.0,3,33
Communication and Media Studies,COM ST,COM ST 21,1543,ANDRADE L M,9,7,5,1,1,0.0,0.0,0.0,0.0,0.0,5,28
Communication and Media Studies,COM ST,COM ST 21,1544,ANDRADE L M,6,8,6,1,2,1,0.0,0.0,0.0,0.0,3,27
Communication and Media Studies,COM ST,COM ST 21,1545,SMITH H A,6,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,25
Communication and Media Studies,COM ST,COM ST 22,3580,BROWN N A,12,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,3,20
Communication and Media Studies,COM ST,COM ST 30,1547,BROCCARD D,7,3,3,1,1,0.0,0.0,0.0,0.0,0.0,3,18
Communication and Media Studies,COM ST,COM ST 31,1548,MOVIUS L,20,4,3,0.0,2,0.0,0.0,0.0,0.0,0.0,4,33
Communication and Media Studies,COM ST,COM ST 35,1549,OGATA D K,15,6,2,0.0,3,0.0,0.0,1,0.0,0.0,4,31
Communication and Media Studies,COM ST,COM ST 35,1550,OGATA D K,19,7,1,0.0,3,0.0,0.0,0.0,0.0,0.0,2,32
Communication and Media Studies,COM ST,COM ST 35,1551,OGATA D K,18,8,2,0.0,4,0.0,0.0,0.0,0.0,1,2,35
Communication and Media Studies,COM ST,COM ST 35,1552,BERGSTROM L M,19,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,26
Communication and Media Studies,COM ST,COM ST 35,1553,TREMEAU CHEKRO,12,8,5,4,1,0.0,0.0,0.0,0.0,0.0,1,31
Communication and Media Studies,COM ST,COM ST 35,1554,BERGSTROM L M,27,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,32
Communication and Media Studies,COM ST,COM ST 35,1558,BROWN N A,15,6,5,0.0,2,0.0,0.0,0.0,0.0,0.0,1,29
Communication and Media Studies,COM ST,COM ST 35,1559,BROCCARD D,14,6,3,0.0,4,0.0,0.0,0.0,0.0,0.0,4,31
Communication and Media Studies,COM ST,COM ST 35,3287,JUNIUS J A,12,8,2,3,4,0.0,0.0,0.0,0.0,0.0,2,31
Communication and Media Studies,COM ST,COM ST 35,3475,BROCCARD D,10,5,4,0.0,5,0.0,1,0.0,0.0,0.0,4,29
Communication and Media Studies,COM ST,COM ST 36,1561,BROCCARD D,8,5,2,0.0,8,0.0,1,0.0,0.0,0.0,6,30
Communication and Media Studies,COM ST,COM ST 37,1562,GRASS N L,11,4,2,0.0,1,1,0.0,1,0.0,0.0,3,23
Communication and Media Studies,COM ST,COM ST 37,1563,SADEGHI-TABRIZI F,4,9,2,1,5,0.0,0.0,0.0,0.0,0.0,5,26
Communication and Media Studies,COM ST,COM ST 38,3385,ANDRADE L M,6,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,16
Communication and Media Studies,FILM,FILM 1,2283,LEMOND J W,19,5,8,1,1,0.0,0.0,1,0.0,0.0,0.0,35
Communication and Media Studies,FILM,FILM 1,2284,FLOOD S W,15,8,7,1,2,0.0,0.0,0.0,0.0,0.0,1,34
Communication and Media Studies,FILM,FILM 1,2285,FLOOD S W,15,6,4,1,0.0,0.0,0.0,0.0,0.0,0.0,6,32
Communication and Media Studies,FILM,FILM 1,2286,MANOJLOVIC M,25,4,2,0.0,2,0.0,0.0,0.0,0.0,0.0,2,35
Communication and Media Studies,FILM,FILM 1,2287,DANIELS R,23,2,1,5,0.0,0.0,0.0,0.0,0.0,1,0.0,32
Communication and Media Studies,FILM,FILM 1,2288,SIMMONS R D,15,10,3,3,0.0,1,0.0,0.0,0.0,0.0,2,34
Communication and Media Studies,FILM,FILM 1,2289,SIMMONS R D,17,6,6,1,0.0,1,0.0,0.0,0.0,0.0,2,33
Communication and Media Studies,FILM,FILM 1,3285,SIMMONS R D,17,6,2,2,0.0,0.0,0.0,0.0,0.0,0.0,4,31
Communication and Media Studies,FILM,FILM 1,3418,CONLEY T,19,9,2,0.0,0.0,0.0,0.0,5,0.0,1,6,42
Communication and Media Studies,FILM,FILM 1,3574,FLOOD S W,11,9,2,0.0,2,0.0,0.0,0.0,0.0,0.0,6,30
Communication and Media Studies,FILM,FILM 1,4109,BOLUS M P,21,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,2,27
Communication and Media Studies,FILM,FILM 2,2290,KANIN J D,28,17,1,1,4,0.0,0.0,0.0,0.0,1,10,62
Communication and Media Studies,FILM,FILM 2,2291,KANIN J D,20,23,2,5,5,1,1,0.0,0.0,0.0,2,59
Communication and Media Studies,FILM,FILM 2,2292,SIMMONS R D,12,12,5,4,1,1,0.0,0.0,0.0,0.0,0.0,35
Communication and Media Studies,FILM,FILM 5,2293,KANIN J D,26,18,0.0,0.0,4,0.0,0.0,0.0,0.0,1,6,55
Communication and Media Studies,FILM,FILM 5,2294,MANOJLOVIC M,22,1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,2,29
Communication and Media Studies,FILM,FILM 5,3286,SIMMONS R D,6,12,4,1,2,0.0,0.0,0.0,0.0,0.0,3,28
Communication and Media Studies,FILM,FILM 6,4110,SHAW R D,16,4,1,0.0,1,1,0.0,1,0.0,0.0,5,29
Communication and Media Studies,FILM,FILM 8,2295,BIRNBAUM M J,11,7,3,1,3,1,0.0,0.0,0.0,0.0,2,28
Communication and Media Studies,FILM,FILM 8,2296,KANIN J D,20,18,0.0,5,5,1,1,0.0,0.0,1,7,58
Communication and Media Studies,FILM,FILM 9,2297,LEECH M R,15,7,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,1,28
Communication and Media Studies,FILM,FILM 9,2298,POIRIER N P,17,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,26
Communication and Media Studies,FILM,FILM 11,2299,POIRIER N P,24,4,1,0.0,0.0,1,0.0,4,0.0,0.0,2,36
Communication and Media Studies,FILM,FILM 20,2300,PETRELLA R J,13,20,2,1,2,0.0,0.0,0.0,0.0,0.0,1,39
Communication and Media Studies,FILM,FILM 20,3555,PETRELLA R J,8,7,1,2,1,0.0,0.0,0.0,0.0,0.0,5,24
Communication and Media Studies,FILM,FILM 20,4111,BOLUS M P,16,2,3,0.0,3,1,0.0,0.0,0.0,0.0,2,27
Communication and Media Studies,FILM,FILM 21,2301,BIRNBAUM M J,12,5,2,1,1,0.0,1,0.0,0.0,0.0,1,23
Communication and Media Studies,FILM,FILM 21,2302,PETRELLA R J,7,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,19
Communication and Media Studies,FILM,FILM 21,3414,DICKINSON L M,11,0.0,2,0.0,0.0,0.0,1,0.0,0.0,0.0,7,21
Communication and Media Studies,FILM,FILM 30,2303,DANIELS R,13,2,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,5,24
Communication and Media Studies,FILM,FILM 30,4112,LUBLINER N,22,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,27
Communication and Media Studies,FILM,FILM 31,2304,SOLANKI V M,30,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,33
Communication and Media Studies,FILM,FILM 31,2305,ZABRISKIE P J,23,4,0.0,0.0,2,1,0.0,0.0,0.0,0.0,1,31
